,episode_id,url,show_id,show_name,episode_name,season_n,episode_n,type_ep,airstamp,runtime,average_rating,show_type,show_language,show_genres,show_status,showed_in
104,2759359,https://www.tvmaze.com/episodes/2759359/baby-bandito-1x06-el-que-nace-chicharra-muere-cantando,73413,Baby Bandito,El que nace chicharra muere cantando,1,6,regular,2024-01-31T12:00:00+00:00,34.0,,Scripted,Spanish,"['Drama', 'Crime', 'Thriller']",Ended,Netflix
105,2759360,https://www.tvmaze.com/episodes/2759360/baby-bandito-1x07-hierba-mala-nunca-muere,73413,Baby Bandito,Hierba mala nunca muere,1,7,regular,2024-01-31T12:00:00+00:00,40.0,,Scripted,Spanish,"['Drama', 'Crime', 'Thriller']",Ended,Netflix
106,2759361,https://www.tvmaze.com/episodes/2759361/baby-bandito-1x08-mas-vale-tener-amigos-que-plata,73413,Baby Bandito,Más vale tener amigos que plata,1,8,regular,2024-01-31T12:00:00+00:00,41.0,,Scripted,Spanish,"['Drama', 'Crime', 'Thriller']",Ended,Netflix
107,2744338,https://www.tvmaze.com/episodes/2744338/a-shop-for-killers-1x05-babylon,73612,A Shop for Killers,Babylon,1,5,regular,2024-01-31T12:00:00+00:00,59.0,9.0,Scripted,Korean,"['Drama', 'Action', 'Mystery']",Ended,Disney+
108,2744343,https://www.tvmaze.com/episodes/2744343/a-shop-for-killers-1x06-jeong-jinman,73612,A Shop for Killers,Jeong Jinman,1,6,regular,2024-01-31T12:00:00+00:00,55.0,9.3,Scripted,Korean,"['Drama', 'Action', 'Mystery']",Ended,Disney+
109,2729743,https://www.tvmaze.com/episodes/2729743/alexander-the-making-of-a-god-1x01-the-boy-king,73714,Alexander: The Making of a God,The Boy King,1,1,regular,2024-01-31T12:00:00+00:00,44.0,7.3,Documentary,English,['History'],Ended,Netflix
110,2729744,https://www.tvmaze.com/episodes/2729744/alexander-the-making-of-a-god-1x02-death-or-victory,73714,Alexander: The Making of a God,Death or Victory,1,2,regular,2024-01-31T12:00:00+00:00,38.0,7.3,Documentary,English,['History'],Ended,Netflix
111,2729745,https://www.tvmaze.com/episodes/2729745/alexander-the-making-of-a-god-1x03-face-to-face,73714,Alexander: The Making of a God,Face to Face,1,3,regular,2024-01-31T12:00:00+00:00,39.0,7.5,Documentary,English,['History'],Ended,Netflix
112,2729746,https://www.tvmaze.com/episodes/2729746/alexander-the-making-of-a-god-1x04-the-golden-empire,73714,Alexander: The Making of a God,The Golden Empire,1,4,regular,2024-01-31T12:00:00+00:00,38.0,7.5,Documentary,English,['History'],Ended,Netflix
113,2729747,https://www.tvmaze.com/episodes/2729747/alexander-the-making-of-a-god-1x05-the-living-god,73714,Alexander: The Making of a God,The Living God,1,5,regular,2024-01-31T12:00:00+00:00,38.0,7.0,Documentary,English,['History'],Ended,Netflix
114,2729748,https://www.tvmaze.com/episodes/2729748/alexander-the-making-of-a-god-1x06-a-world-still-to-conquer,73714,Alexander: The Making of a God,A World Still to Conquer,1,6,regular,2024-01-31T12:00:00+00:00,37.0,6.5,Documentary,English,['History'],Ended,Netflix
115,2744347,https://www.tvmaze.com/episodes/2744347/sword-and-fairy-4-1x33-episode-33,74045,Sword and Fairy 4,Episode 33,1,33,regular,2024-01-31T12:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,iQIYI
116,2744348,https://www.tvmaze.com/episodes/2744348/sword-and-fairy-4-1x34-episode-34,74045,Sword and Fairy 4,Episode 34,1,34,regular,2024-01-31T12:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Fantasy', 'Romance']",Ended,iQIYI
117,2751457,https://www.tvmaze.com/episodes/2751457/a-soldiers-story-1x15-episode-15,74250,A Soldier's Story,Episode 15,1,15,regular,2024-01-31T12:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Comedy', 'War']",Ended,iQIYI
118,2751458,https://www.tvmaze.com/episodes/2751458/a-soldiers-story-1x16-episode-16,74250,A Soldier's Story,Episode 16,1,16,regular,2024-01-31T12:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Comedy', 'War']",Ended,iQIYI
119,2759235,https://www.tvmaze.com/episodes/2759235/fighting-for-love-1x01-episode-1,74390,Fighting for Love,Episode 1,1,1,regular,2024-01-31T12:00:00+00:00,45.0,,Scripted,Chinese,"['Action', 'Romance', 'War']",Ended,iQIYI
120,2759236,https://www.tvmaze.com/episodes/2759236/fighting-for-love-1x02-episode-2,74390,Fighting for Love,Episode 2,1,2,regular,2024-01-31T12:00:00+00:00,45.0,,Scripted,Chinese,"['Action', 'Romance', 'War']",Ended,iQIYI
121,2759237,https://www.tvmaze.com/episodes/2759237/fighting-for-love-1x03-episode-3,74390,Fighting for Love,Episode 3,1,3,regular,2024-01-31T12:00:00+00:00,45.0,,Scripted,Chinese,"['Action', 'Romance', 'War']",Ended,iQIYI
122,2759238,https://www.tvmaze.com/episodes/2759238/fighting-for-love-1x04-episode-4,74390,Fighting for Love,Episode 4,1,4,regular,2024-01-31T12:00:00+00:00,45.0,,Scripted,Chinese,"['Action', 'Romance', 'War']",Ended,iQIYI
123,2759239,https://www.tvmaze.com/episodes/2759239/fighting-for-love-1x05-episode-5,74390,Fighting for Love,Episode 5,1,5,regular,2024-01-31T12:00:00+00:00,45.0,,Scripted,Chinese,"['Action', 'Romance', 'War']",Ended,iQIYI
124,2759240,https://www.tvmaze.com/episodes/2759240/fighting-for-love-1x06-episode-6,74390,Fighting for Love,Episode 6,1,6,regular,2024-01-31T12:00:00+00:00,45.0,,Scripted,Chinese,"['Action', 'Romance', 'War']",Ended,iQIYI
125,2761538,https://www.tvmaze.com/episodes/2761538/intern-in-my-heart-1x04-episode-4,74440,Intern in My Heart,Episode 4,1,4,regular,2024-01-31T12:00:00+00:00,52.0,,Scripted,Thai,"['Drama', 'Romance']",Ended,WeTV
126,2823345,https://www.tvmaze.com/episodes/2823345/faster-purple-worm-kill-kill-1x13-everyone-dies-at-the-circus,75972,"Faster, Purple Worm! Kill! Kill!",Everyone Dies at the Circus,1,13,regular,2024-01-31T12:00:00+00:00,,,Panel Show,English,[],To Be Determined,Amazon Freevee
127,2844776,https://www.tvmaze.com/episodes/2844776/isa-soares-tonight-2024-01-31-episode-22,76499,Isa Soares Tonight,Episode 22,2024,22,regular,2024-01-31T12:00:00+00:00,60.0,,News,,[],Running,CNN International
128,2845202,https://www.tvmaze.com/episodes/2845202/quest-means-business-2024-01-31-episode-22,76505,Quest Means Business,Episode 22,2024,22,regular,2024-01-31T12:00:00+00:00,60.0,,News,,[],Running,CNN International
129,2845912,https://www.tvmaze.com/episodes/2845912/connect-the-world-2024-01-31-episode-22,76517,Connect the World,Episode 22,2024,22,regular,2024-01-31T12:00:00+00:00,120.0,,News,,[],Running,CNN International
130,2846922,https://www.tvmaze.com/episodes/2846922/cnn-10-2024-01-31-episode-18,76560,CNN 10,Episode 18,2024,18,regular,2024-01-31T12:00:00+00:00,10.0,,News,,[],Running,YouTube
131,2873717,https://www.tvmaze.com/episodes/2873717/al-khaen-1x69-69-alhlqt,77144,Al Kha'en,69 الحلقة,1,69,regular,2024-01-31T12:00:00+00:00,45.0,,Scripted,Arabic,"['Drama', 'Mystery']",Ended,Shahid
132,2894307,https://www.tvmaze.com/episodes/2894307/first-edition-2024-01-31-episode-23,77201,First Edition,Episode 23,2024,23,regular,2024-01-31T12:00:00+00:00,120.0,,News,English,[],Running,Newsmax2
133,2900683,https://www.tvmaze.com/episodes/2900683/yun-zhongju-san-zi-1x09-episode-9,77579,Yun Zhongju San Zi,Episode 9,1,9,regular,2024-01-31T12:00:00+00:00,,,Animation,Chinese,"['Action', 'Fantasy']",Ended,iQIYI
134,2930998,https://www.tvmaze.com/episodes/2930998/hot-ones-versus-2024-01-31-gabriel-iglesias-vs-emilio-rivera,78088,Hot Ones Versus,Gabriel Iglesias vs. Emilio Rivera,2024,1,regular,2024-01-31T12:00:00+00:00,15.0,,Talk Show,English,['Food'],Running,YouTube
135,3016312,https://www.tvmaze.com/episodes/3016312/la-voz-de-la-manana-2024-01-31-episodio-23,79903,La Voz de la Mañana,Episódio 23,2024,23,regular,2024-01-31T12:00:00+00:00,120.0,,News,Spanish,[],Running,ViX
136,3095086,https://www.tvmaze.com/episodes/3095086/loremasters-1x75-belial-and-the-deathwing,81775,Loremasters,Belial and the Deathwing,1,75,regular,2024-01-31T12:00:00+00:00,,,Talk Show,English,[],Running,Warhammer+
137,3141773,https://www.tvmaze.com/episodes/3141773/the-joe-rogan-experience-2024-01-31-2095-moshe-kasher,82463,The Joe Rogan Experience,#2095 - Moshe Kasher,2024,15,regular,2024-01-31T12:00:00+00:00,,,Talk Show,English,[],Running,YouTube
138,2755625,https://www.tvmaze.com/episodes/2755625/like-a-flowing-river-3x33-episode-33,42056,Like a Flowing River,Episode 33,3,33,regular,2024-01-31T12:06:00+00:00,45.0,,Scripted,Chinese,['Drama'],Ended,CCTV-1
139,2755729,https://www.tvmaze.com/episodes/2755729/family-feud-canada-5x75-episode-75,42893,Family Feud Canada,Episode 75,5,75,regular,2024-01-31T13:00:00+00:00,30.0,,Game Show,English,[],Running,CBC
140,2833139,https://www.tvmaze.com/episodes/2833139/abc-news-live-first-2024-01-31-episode-23,76216,ABC News Live First,Episode 23,2024,23,regular,2024-01-31T13:00:00+00:00,240.0,,News,English,[],Running,ABC News Live
141,2896260,https://www.tvmaze.com/episodes/2896260/today-3rd-hour-2024-01-31-episode-22,72466,Today 3rd Hour,Episode 22,2024,22,regular,2024-01-31T14:00:00+00:00,60.0,,News,English,[],Running,NBC
142,2737193,https://www.tvmaze.com/episodes/2737193/sengoku-youko-1x04-jinka-and-humans,73363,Sengoku Youko,Jinka and Humans,1,4,regular,2024-01-31T15:00:00+00:00,24.0,,Animation,Japanese,['Anime'],Running,Tokyo MX
143,2973742,https://www.tvmaze.com/episodes/2973742/riley-rocket-1x30-theres-no-place-like-home,78818,Riley Rocket,There's No Place Like Home,1,30,regular,2024-01-31T16:00:00+00:00,11.0,,Animation,English,[],To Be Determined,Knowledge:kids
144,2750327,https://www.tvmaze.com/episodes/2750327/days-of-our-lives-2024-01-31-ep-14782,812,Days of Our Lives,Ep. #14782,2024,23,regular,2024-01-31T17:00:00+00:00,41.0,,Scripted,English,"['Drama', 'Family', 'Romance']",Running,Peacock
145,2824651,https://www.tvmaze.com/episodes/2824651/comedy-central-stand-up-featuring-14x10-holmes,40862,Comedy Central Stand-Up Featuring,Holmes,14,10,regular,2024-01-31T17:00:00+00:00,,,Variety,English,['Comedy'],Running,CC: Studios
146,2749083,https://www.tvmaze.com/episodes/2749083/me-winnie-the-pooh-1x13-help-piglet-go-back-to-sleep,70704,Me & Winnie the Pooh,Help Piglet Go Back To Sleep,1,13,regular,2024-01-31T17:00:00+00:00,2.0,,Animation,English,['Children'],Running,DisneyNOW
147,2751519,https://www.tvmaze.com/episodes/2751519/nbc-news-daily-2024-01-31-episode-23,73192,NBC News Daily,Episode 23,2024,23,regular,2024-01-31T17:00:00+00:00,240.0,,News,English,[],Running,NBC.com
148,2792933,https://www.tvmaze.com/episodes/2792933/sues-places-1x01-udder-domination,75220,Sue's Places,Udder Domination,1,1,regular,2024-01-31T17:00:00+00:00,,,Talk Show,English,['Sports'],Running,ESPN+
149,2844418,https://www.tvmaze.com/episodes/2844418/amanpour-2024-01-31-episode-22,76479,Amanpour,Episode 22,2024,22,regular,2024-01-31T17:00:00+00:00,60.0,,News,English,[],Running,CNN International
150,2879374,https://www.tvmaze.com/episodes/2879374/john-bachman-now-2024-01-31-episode-22,77198,John Bachman Now,Episode 22,2024,22,regular,2024-01-31T17:00:00+00:00,120.0,,News,English,[],Running,Newsmax2
151,2898761,https://www.tvmaze.com/episodes/2898761/cbs-news-247-2024-01-31-episode-23,77453,CBS News 24/7,Episode 23,2024,23,regular,2024-01-31T17:00:00+00:00,300.0,,News,English,[],Running,CBS News
152,3068032,https://www.tvmaze.com/episodes/3068032/discontinued-1x10-family-matters-disneyquest-dream-phone-ice-breakers-liquid-ice,81098,Discontinued,"Family Matters, DisneyQuest, Dream Phone, Ice Breakers Liquid Ice",1,10,regular,2024-01-31T17:00:00+00:00,24.0,,Documentary,,['Comedy'],Ended,Maximum Effort Channel
153,2919532,https://www.tvmaze.com/episodes/2919532/masterchef-10x15-afsnit-15,34805,MasterChef,Afsnit 15,10,15,regular,2024-01-31T18:00:00+00:00,45.0,,Reality,Danish,['Food'],Running,TV3
154,2749897,https://www.tvmaze.com/episodes/2749897/the-bump-6x06-the-bump-271,44660,The Bump,The Bump 271,6,6,regular,2024-01-31T18:00:00+00:00,,,Talk Show,English,['Sports'],Running,Peacock
155,2831473,https://www.tvmaze.com/episodes/2831473/cbs-news-latest-headlines-2024-01-31-episode-23,76075,CBS News Latest Headlines,Episode 23,2024,23,regular,2024-01-31T18:00:00+00:00,240.0,,News,English,[],Running,CBS News
156,2833348,https://www.tvmaze.com/episodes/2833348/abc-news-live-2024-01-31-episode-23,76217,ABC News Live,Episode 23,2024,23,regular,2024-01-31T18:00:00+00:00,180.0,,News,English,[],Running,ABC News Live
157,2751514,https://www.tvmaze.com/episodes/2751514/gma3-what-you-need-to-know-4x96-nikolaj-coster-waldau,72930,GMA3: What You Need to Know,Nikolaj Coster-Waldau,4,96,regular,2024-01-31T18:30:00+00:00,60.0,,News,English,"['Family', 'Travel', 'Medical']",Running,ABC
158,2728550,https://www.tvmaze.com/episodes/2728550/goede-tijden-slechte-tijden-34x91-aflevering-6866,2504,"Goede Tijden, Slechte Tijden",Aflevering 6866,34,91,regular,2024-01-31T19:00:00+00:00,23.0,,Scripted,Dutch,"['Drama', 'Romance']",Running,RTL4
159,2752758,https://www.tvmaze.com/episodes/2752758/we-have-a-date-2x15-episode-15,74277,We Have a Date,Episode 15,2,15,regular,2024-01-31T19:00:00+00:00,30.0,,Scripted,Arabic,"['Drama', 'Family']",Running,DMC
160,2754835,https://www.tvmaze.com/episodes/2754835/hollyoaks-30x20-wed-31-jan-2024,4175,Hollyoaks,Wed 31 Jan 2024,30,20,regular,2024-01-31T19:30:00+00:00,23.0,,Scripted,English,['Drama'],Running,Channel 4
161,2782245,https://www.tvmaze.com/episodes/2782245/cash-investigation-12x04-ou-sont-passes-les-milliards-de-leurope,38617,Cash Investigation,Où sont passés les milliards de l'Europe ?,12,4,regular,2024-01-31T19:55:00+00:00,,,Documentary,French,[],Running,France 2
162,3128994,https://www.tvmaze.com/episodes/3128994/there-can-be-only-one-2x04-episode-4,74483,There Can Be Only One,Episode 4,2,4,regular,2024-01-31T22:00:00+00:00,,,Documentary,Spanish,[],Running,NBC.com
163,2794063,https://www.tvmaze.com/episodes/2794063/america-decides-2024-01-31-episode-18,75249,America Decides,Episode 18,2024,18,regular,2024-01-31T22:00:00+00:00,30.0,,News,English,[],Running,CBS News
164,2833258,https://www.tvmaze.com/episodes/2833258/abc-news-live-reports-2024-01-31-episode-23,76220,ABC News Live Reports,Episode 23,2024,23,regular,2024-01-31T22:00:00+00:00,120.0,,News,English,[],Running,ABC News Live
165,2920526,https://www.tvmaze.com/episodes/2920526/dromkakar-utomlands-1x04-avsnitt-4,73778,Drömkåkar utomlands,Avsnitt 4,1,4,regular,2024-01-31T23:00:00+00:00,45.0,,Reality,Swedish,[],To Be Determined,TV4 Play
166,2761042,https://www.tvmaze.com/episodes/2761042/dimension-20-21x04-under-pressure,56531,Dimension 20,Under Pressure,21,4,regular,2024-02-01T00:00:00+00:00,128.0,,Game Show,English,"['Comedy', 'Adventure', 'Fantasy']",Running,Dropout
167,2794533,https://www.tvmaze.com/episodes/2794533/the-daily-report-with-john-dickerson-2024-01-31-episode-18,75261,The Daily Report with John Dickerson,Episode 18,2024,18,regular,2024-02-01T00:00:00+00:00,60.0,,News,,[],Running,CBS News
168,2833048,https://www.tvmaze.com/episodes/2833048/abc-prime-with-linsey-davis-2024-01-31-episode-23,76215,ABC Prime with Linsey Davis,Episode 23,2024,23,regular,2024-02-01T00:00:00+00:00,90.0,,News,English,[],Running,ABC News Live
169,2750457,https://www.tvmaze.com/episodes/2750457/camilla-hamids-bakresa-marocko-1x02-avsnitt-2,73963,Camilla Hamids bakresa: Marocko,Avsnitt 2,1,2,regular,2024-02-01T01:00:00+00:00,,,Reality,Swedish,[],Running,SVT Play
170,2732350,https://www.tvmaze.com/episodes/2732350/alle-elsker-david-5x15-viva-barcelona,54476,Alle Elsker David,¡Viva Barcelona!,5,15,regular,2024-02-01T02:00:00+00:00,21.0,,Reality,Norwegian,[],To Be Determined,TV 2 Play
171,2765084,https://www.tvmaze.com/episodes/2765084/disasterinas-my-drag-is-valid-1x15-luka-ghost,73167,Disasterina's My Drag Is Valid,Luka Ghost,1,15,regular,2024-02-01T04:00:00+00:00,,,Talk Show,English,[],Running,OUTtvGo
172,2848032,https://www.tvmaze.com/episodes/2848032/fox-news-night-2024-01-31-episode-22,76581,Fox News @ Night,Episode 22,2024,22,regular,2024-02-01T04:00:00+00:00,60.0,,News,English,[],Running,Fox News Channel
173,2751926,https://www.tvmaze.com/episodes/2751926/the-tonight-show-starring-jimmy-fallon-2024-01-31-arnold-schwarzenegger-kathryn-newton-the-lemon-twigs,718,The Tonight Show Starring Jimmy Fallon,"Arnold Schwarzenegger, Kathryn Newton, The Lemon Twigs",2024,17,regular,2024-02-01T04:35:00+00:00,60.0,,Talk Show,English,['Comedy'],Running,NBC
174,2759027,https://www.tvmaze.com/episodes/2759027/biografii-1x47-klub-kak-apl-stala-samoj-dikoj-bogatoj-i-razrusitelnoj-siloj-v-sporte,61399,Биографии,"Клуб | Как АПЛ стала самой дикой, богатой и разрушительной силой в спорте",1,47,regular,2024-01-30T00:00:00+00:00,75.0,,Talk Show,Russian,"['Comedy', 'Sports']",Running,YouTube
175,2760671,https://www.tvmaze.com/episodes/2760671/top-1x23-vypusk-23-stalkery-lezut-v-mou-licnuu-zizn-edison-perec-amina-tenderlybae-nekrasova-sukasa-anger-karina-kross,70921,ТОП,"Выпуск 23. ""Сталкеры лезут в мою личную жизнь!"" Эдисон Перец Амина Tenderlybae, Некрасова, Шукаша, Янгер, Карина Кросс",1,23,regular,2024-01-30T00:00:00+00:00,40.0,,Reality,Russian,[],Running,VK Видео Originals
176,2730971,https://www.tvmaze.com/episodes/2730971/kak-druza-zahara-zenili-1x13-seria-13,73590,Как друзья Захара женили,Серия 13,1,13,regular,2024-01-30T00:00:00+00:00,26.0,,Scripted,,['Comedy'],Ended,Okko
177,2730974,https://www.tvmaze.com/episodes/2730974/kak-druza-zahara-zenili-1x14-seria-14,73590,Как друзья Захара женили,Серия 14,1,14,regular,2024-01-30T00:00:00+00:00,26.0,,Scripted,,['Comedy'],Ended,Okko
178,2756144,https://www.tvmaze.com/episodes/2756144/kulinarka-1x03-kulinarka-3-dmitrij-pozov-sergej-goroh-igor-dzabrailov,73106,Кулинарка,"КУЛИНАРКА #3 | Дмитрий Позов, Сергей Горох | Игорь Джабраилов",1,3,regular,2024-01-30T01:00:00+00:00,46.0,,Game Show,Russian,"['Comedy', 'Food']",Running,VK Видео
179,2658778,https://www.tvmaze.com/episodes/2658778/swallowed-star-3x19-episode-104,52178,Swallowed Star,Episode 104,3,19,regular,2024-01-30T02:00:00+00:00,21.0,8.5,Animation,Chinese,"['Anime', 'Science-Fiction']",Running,Tencent QQ
180,2731545,https://www.tvmaze.com/episodes/2731545/wu-shen-zhu-zai-2024-01-30-episode-407,54033,Wu Shen Zhu Zai,Episode 407,2024,9,regular,2024-01-30T02:00:00+00:00,5.0,,Animation,Chinese,"['Action', 'Adventure', 'Anime', 'Fantasy']",Running,Tencent QQ
181,3125485,https://www.tvmaze.com/episodes/3125485/ling-jian-zun-22x17-di457ji,55016,Ling Jian Zun,第457集,22,17,regular,2024-01-30T02:00:00+00:00,,,Animation,Chinese,['Anime'],Running,Tencent QQ
182,2684037,https://www.tvmaze.com/episodes/2684037/wan-jie-du-zun-2x154-episode-204,55087,Wan Jie Du Zun,Episode 204,2,154,regular,2024-01-30T02:00:00+00:00,8.0,,Animation,Chinese,"['Action', 'Anime', 'Fantasy', 'History']",Running,Tencent QQ
183,2751416,https://www.tvmaze.com/episodes/2751416/zhen-dao-ge-2x12-episode-12,55994,Zhen Dao Ge,Episode 12,2,12,regular,2024-01-30T02:00:00+00:00,19.0,,Animation,Chinese,"['Action', 'Adventure', 'Anime']",Running,Tencent QQ
184,2683400,https://www.tvmaze.com/episodes/2683400/lian-qi-shi-wan-nian-1x103-episode-103,67773,Lian Qi Shi Wan Nian,Episode 103,1,103,regular,2024-01-30T02:00:00+00:00,10.0,,Animation,Chinese,[],Running,Tencent QQ
185,2750924,https://www.tvmaze.com/episodes/2750924/indulgence-1x17-episode-17,74228,Indulgence,Episode 17,1,17,regular,2024-01-30T02:00:00+00:00,10.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Youku
186,2750925,https://www.tvmaze.com/episodes/2750925/indulgence-1x18-episode-18,74228,Indulgence,Episode 18,1,18,regular,2024-01-30T02:00:00+00:00,10.0,,Scripted,Chinese,"['Drama', 'Romance']",Ended,Youku
187,2764174,https://www.tvmaze.com/episodes/2764174/the-peak-of-true-martial-arts-3x19-episode-111,59822,The Peak of True Martial Arts,Episode 111,3,19,regular,2024-01-30T04:00:00+00:00,,,Animation,Chinese,"['Action', 'Adventure', 'Fantasy']",Running,Youku
188,2761414,https://www.tvmaze.com/episodes/2761414/wu-nao-monu-2x06-episode-6,70516,Wu Nao Monu,Episode 6,2,6,regular,2024-01-30T04:00:00+00:00,,,Animation,,"['Drama', 'Comedy', 'Fantasy']",Running,Bilibili
189,2758765,https://www.tvmaze.com/episodes/2758765/the-happy-seven-in-changan-1x01-episode-1,71195,The Happy Seven in Changan,Episode 1,1,1,regular,2024-01-30T04:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Comedy', 'Romance']",Ended,Tencent QQ
190,2758766,https://www.tvmaze.com/episodes/2758766/the-happy-seven-in-changan-1x02-episode-2,71195,The Happy Seven in Changan,Episode 2,1,2,regular,2024-01-30T04:00:00+00:00,45.0,,Scripted,Chinese,"['Drama', 'Comedy', 'Romance']",Ended,Tencent QQ
